file_a,file_b,score,text_a,text_b,start_a,end_a,start_b,end_b
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/103_dbu_ma_ya.txt,25.799999999999997,ang rten cing 'brel par 'byung ba'i lam,as ni rten cing 'brel par 'byung ba la m,6434,6473,1001644,1001684
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/103_dbu_ma_ya.txt,25.599999999999998,rten cing 'brel par 'byung ba'i lam g,rten cing 'brel bar 'byung ba'i gtam g,6438,6475,96862,96900
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/103_dbu_ma_ya.txt,25.400000000000002,dngos po'i mtha' rten cing 'brel par 'byung ba,dngos po rten cing 'brel par 'byung ba,1450,1496,1297368,1297406
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/103_dbu_ma_ya.txt,25.4,rten cing 'brel par 'byung ba'i lam,"rten cing 'brel par 'byung 
[\[196a.3\]]ba'am",6438,6473,770754,770799
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/103_dbu_ma_ya.txt,25.2,rten cing 'brel bar 'byung ba ln,rten cing 'brel bar 'byung ba la n,1668,1700,981421,981455
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/103_dbu_ma_ya.txt,25.2,n po/ /rten cing 'brel bar 'byung ba,no/_/rten cing 'brel bar 'byung ba,1661,1697,89035,89069
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/103_dbu_ma_ya.txt,25.2,ang rten cing 'brel par 'byung ba,"ang rten cing 
[\[14b\]]
[\[14b.1\]]'brel bar 'byung ba",6434,6467,49764,49819
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/103_dbu_ma_ya.txt,25.0,'phags pa'i lam yan lag brgyad,'phags pa'i lam yan lag brgyad,10180,10210,724817,724847
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/104_dbu_ma_ra.txt,37.19999999999994,a' rten cing 'brel par 'byung ba/ gzhan dbang rten 'brel byang chub chen po'i lam/ chos thams cad rten cing 'brel bar 'byung ba lo rgyus kyis tshad ma'o/ /kun gzhi rnam shes dag pa'i byang chub chen po/ /rten cing 'brel bar 'byung ba lnga yis lam yongs su rdzogs pa,"a/_rten cing 'brel par 'byung ba zab mo khong du chud pas zhes bya ba ni stong pa nyid kyi rang bzhin can rten cing 'brel par 
[\[94a.7\]]'byung ba khong du chud nas so/_/de la yang gzung bar rtog pa spang ba'i thabs tsam yod pa yin kyi/_rten cing 'brel bar 'byung ba zab mo nyid yongs su rdzogs pa",1464,1729,377568,377866
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/104_dbu_ma_ra.txt,30.79999999999996,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun ltar lam bgrod na/ sgom pa mi 'chor ba'i rdzu 'phrul gyi rkang pa bzhi,byang chub kyi phyogs kyi chos sum cu rtsa bdun ni dran pa nye bar gzhag pa bzhi dang /_yang dag par spong ba bzhi dang /_rdzu 'phrul gyi rkang pa bzhi,2367,2497,182811,182962
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/104_dbu_ma_ra.txt,28.2,ang rten cing 'brel par 'byung ba'i l,a ni rten cing 'brel par 'byung ba'i l,6434,6471,1424342,1424380
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/104_dbu_ma_ra.txt,26.39999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs kyi chos sum cu rtsa bdun,2367,2426,1227005,1227052
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/104_dbu_ma_ra.txt,26.199999999999996,' rten cing 'brel par 'byung ba/ gzhan dbang,'i rten cing 'brel par 'byung ba khas blang,1465,1509,960798,960841
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/104_dbu_ma_ra.txt,26.0,rten cing 'brel par 'byung ba/ gz,rten cing 'brel par 'byung ba gz,1467,1500,588050,588082
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/104_dbu_ma_ra.txt,25.799999999999997,gs 'phags pa'i lam yan lag brgyad ni,gs so/_/'phags pa'i lam yan lag brgyad pa ni,10177,10213,431624,431668
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/104_dbu_ma_ra.txt,25.4,shin tu rnam par dag pa rang bzhin,shin tu rnam par dag pa'i rang bzhin,11095,11129,196006,196042
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/104_dbu_ma_ra.txt,25.4,ags 'phags pa'i lam yan lag brgyad,ang /_'phags pa'i lam yan lag brgyad,10176,10210,183050,183086
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/104_dbu_ma_ra.txt,25.199999999999996,rten cing 'brel par 'byung ba'i lam gyis sp,rten cing 'brel par 'byung ba la dmigs p,6438,6481,136430,136470
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/104_dbu_ma_ra.txt,25.199999999999992,i dran pa nye bar gzhag pa bzhi ni/ yul 'gags pas rang,i dran pa nye bar gzhag pa bzhi dang /_yang dag par spong,5260,5314,182860,182917
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/105_dbu_ma_la.txt,33.0,phyi nang rten cing 'brel par 'byung ba'i lam gyis,phyir dang /_rten cing 'brel par 'byung ba bsam gyis,6428,6478,984343,984395
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/105_dbu_ma_la.txt,30.4,chen mo shes rab kyi pha rol tu phyin ma la s,chen po shes rab kyi pha rol tu phyin pa la s,4225,4270,839768,839813
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/105_dbu_ma_la.txt,30.4,chen mo shes rab kyi pha rol tu phyin ma la s,chen po shes rab kyi pha rol tu phyin pa la s,4225,4270,823296,823341
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/105_dbu_ma_la.txt,30.2,o shes rab kyi pha rol tu phyin ma la sogs,o/_/shes rab kyi pha rol tu phyin pa la sogs,4231,4273,714987,715031
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/105_dbu_ma_la.txt,25.599999999999998,a' rten cing 'brel par 'byung ba/ gzhan,a rten cing 'brel par 'byung ba gan,1464,1503,777476,777511
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/105_dbu_ma_la.txt,25.4,ags 'phags pa'i lam yan lag brgyad,ang /_'phags pa'i lam yan lag brgyad,10176,10210,855008,855044
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/106_dbu_ma_sha.txt,27.599999999999998,n mo shes rab kyi pha rol tu phyin ma la so,no/_/shes rab kyi pha rol tu phyin pa las do,4228,4271,266625,266669
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/106_dbu_ma_sha.txt,27.4,n mo shes rab kyi pha rol tu phyin ma la s,"no/_/shes rab kyi pha rol tu 
[\[261b.5\]]phyin pa las",4228,4270,1036042,1036096
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/106_dbu_ma_sha.txt,27.4,ang rten cing 'brel par 'byung ba'i la,ang rten cing 'brel par 'byung ba la,6434,6472,905361,905397
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/106_dbu_ma_sha.txt,27.0,ang rten cing 'brel par 'byung ba,ang rten cing 'brel par 'byung ba,6434,6467,866118,866151
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/106_dbu_ma_sha.txt,26.799999999999997,rten cing 'brel par 'byung ba'i lam gyis,rten cing 'brel par 'byung ba'i sems kyis,6438,6478,591292,591333
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/106_dbu_ma_sha.txt,26.0,rten cing 'brel par 'byung ba'i,rten cing 'brel par 'byung ba'i,6438,6469,51638,51669
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/106_dbu_ma_sha.txt,25.199999999999996,o/ /'jig rten las 'das pa'i lam la/ phyi nang,o/_/'jig rten las 'das pa'i lam gyi phyir byang,6392,6437,405098,405145
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/107_dbu_ma_sa.txt,36.0,chos thams cad rten cing 'brel bar 'byung ba,chos thams cad rten cing 'brel bar 'byung ba,1547,1591,484212,484256
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/107_dbu_ma_sa.txt,34.4,am/ chos thams cad rten cing 'brel bar 'byung ba,ar chos thams cad rten cing 'brel par 'byung ba,1543,1591,704156,704203
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/107_dbu_ma_sa.txt,29.4,nas/ byang chub kyi phyogs dang mthun pa,n pa byang chub kyi phyogs dang mthun pa,2362,2402,669542,669582
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/107_dbu_ma_sa.txt,29.2,ang rten cing 'brel par 'byung ba'i la,ang /_rten cing 'brel par 'byung ba'i ya,6434,6472,942109,942149
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/107_dbu_ma_sa.txt,28.799999999999965,ngos po'i mtha' rten cing 'brel par 'byung ba/ gzhan dbang rten 'brel byang chub chen po'i lam/ chos thams cad rten cing 'brel bar 'byung ba,nges pa yin te/_rten cing 'brel par 'byung ba nyid dang /_ngo bo nyid dang bcas par lhan cig 'gal ba med pa'i phyir ro/_/rten cing 'brel par 'byung ba,1451,1591,577077,577227
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/107_dbu_ma_sa.txt,26.999999999999996,rten cing 'brel par 'byung ba/ gzhan dbang,rten cing 'brel par 'byung ba gzung ba dang,1467,1509,71762,71805
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/107_dbu_ma_sa.txt,26.599999999999998,en mo shes rab kyi pha rol tu phyin ma la s,e ni shes rab kyi pha rol tu phyin pa la s,4227,4270,684864,684906
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/107_dbu_ma_sa.txt,25.400000000000002,dngos po'i mtha' rten cing 'brel par 'byung ba,dngos po rten cing 'brel par 'byung ba,1450,1496,291781,291819
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/107_dbu_ma_sa.txt,25.4,ags 'phags pa'i lam yan lag brgyad,ang /_'phags pa'i lam yan lag brgyad,10176,10210,942418,942454
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/107_dbu_ma_sa.txt,25.2,shes rab kyi pha rol tu phyin ma la,shes rab kyi pha rol tu phyin pa la,4233,4268,686259,686294
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/107_dbu_ma_sa.txt,25.0,d rten cing 'brel bar 'byung ba,d rten cing 'brel bar 'byung ba,1560,1591,603856,603887
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/107_dbu_ma_sa.txt,25.0,o/ /rten cing 'brel bar 'byung ba,o/_/rten cing 'brel bar 'byung ba,1664,1697,477625,477658
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/108_dbu_ma_ha.txt,54.40000000000011,rten cing 'brel par 'byung ba/ gzhan dbang rten 'brel byang chub chen po'i lam/ chos thams cad rten cing 'brel bar 'byung ba lo rgyus kyis tshad ma'o/ /kun gzhi rnam shes dag pa'i byang chub chen po/ /rten cing 'brel bar 'byung ba,"rten cing 'brel par 'byung ba gang dang /_rten cing 'brel par 'byung ba'i chos gang zhe na dang /_rten cing 'brel par 'byung ba dang rten cing 'brel par 'byung ba'i chos dag tha dad pa'i 
[\[187a.5\]]rgyu ci dang /_rten cing 'brel par 'byung ba",1467,1697,751746,751990
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/108_dbu_ma_ha.txt,31.0,'phags pa'i lam yan lag brgyad ni/ rnam,'phags pa'i lam yan lag brgyad ni rnam,10180,10219,1094549,1094587
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/108_dbu_ma_ha.txt,27.599999999999994,dran pa nye bar gzhag pa bzhi ni/ yul 'gags pas ran,dran pa nye bar gzhag pa bzhi ni yang dag pa'i dran,5262,5313,772606,772657
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/108_dbu_ma_ha.txt,27.2,a'i rdzu 'phrul gyi rkang pa bzhi ni,a'o/_/rdzu 'phrul gyi rkang pa bzhi ni,2464,2500,1013519,1013557
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/108_dbu_ma_ha.txt,26.999999999999996,d rten cing 'brel bar 'byung ba lo rgyus kyi,d rten cing 'brel bar 'byung ba ni gnyis kyi,1560,1604,605153,605197
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/108_dbu_ma_ha.txt,26.799999999999997,ong bas sad pa bzhis bsrung / sgom pa mi 'tsher ba'i dran pa nye bar gzhag pa bzhi ni/ yul 'gags pa,"ong ba rnam pa bzhi'o/_/yang dag pa'i dran pa ni dran pa nye bar gzhag pa 
[\[191b.7\]]bzhi'o/_/yang dag pa",5209,5308,771153,771260
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/108_dbu_ma_ha.txt,26.599999999999998,lam/ /ngo bo nyid kyi sku rang bzhin gyi,la ngo bo nyid kyi sku ni rang bzhin gyi,10042,10082,1185877,1185917
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/108_dbu_ma_ha.txt,26.39999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs kyi chos sum cu rtsa bdun,2367,2426,1012755,1012802
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/108_dbu_ma_ha.txt,26.2,a'i dran pa nye bar gzhag pa bzhi ni,"a'o/_/dran pa 
[\[194b.5\]]nye bar gzhag pa bzhi ni",5258,5294,783033,783084
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/108_dbu_ma_ha.txt,26.199999999999996,rten cing 'brel par 'byung ba/ gzhan dbang,rten cing 'brel par 'byung ba gang zhe na/_gang,1467,1509,915790,915837
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/108_dbu_ma_ha.txt,25.599999999999998,s cad rten cing 'brel bar 'byung ba lo r,s pa/_rten cing 'brel bar 'byung ba la r,1556,1596,761529,761569
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/108_dbu_ma_ha.txt,25.599999999999994,shes rab kyi pha rol tu phyin ma la sogs kyi ph,shes rab kyi pha rol tu phyin pa dang /_thabs kyi ph,4233,4280,1005902,1005954
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/108_dbu_ma_ha.txt,25.0,rten cing 'brel bar 'byung ba l,rten cing 'brel bar 'byung ba l,1562,1593,602631,602662
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/109_dbu_ma_a.txt,35.39999999999998,rten cing 'brel par 'byung ba/ gzhan dbang rten 'brel byang chub chen po'i lam/ chos thams cad rten cing 'brel bar 'byung ba lo rg,rten cing 'brel par 'byung ba de ni don dam par rang bzhin stong pa ste sgyu ma bzhin chos thams cad kyang rten cing 'brel par 'byung ba'o/_/g,1467,1597,589393,589535
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/109_dbu_ma_a.txt,32.0,ngo bo rang mtshan nyid do/ /'jig rten las 'das pa'i,ng bdag gi mtshan nyid do/_/'jig rten las 'das pa'i,6367,6419,1240245,1240296
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/109_dbu_ma_a.txt,26.59999999999999,as/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,"ar 
[\[300b.3\]]byang chub kyi phyogs kyi chos sum cu rtsa bdun",2363,2426,1249417,1249480
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/109_dbu_ma_a.txt,26.2,shes rab kyi pha rol tu phyin ma la s,shes rab kyi pha rol tu phyin pa la s,4233,4270,917064,917101
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/109_dbu_ma_a.txt,26.2,ags 'phags pa'i lam yan lag brgyad,"as 'phags pa'i lam yan lag 
[\[185b\]]
[\[185b.1\]]brgyad",10176,10210,764733,764790
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/109_dbu_ma_a.txt,26.2,ags 'phags pa'i lam yan lag brgyad,as 'phags pa'i lam yan lag brgyad,10176,10210,635987,636020
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/109_dbu_ma_a.txt,25.2,a' rten cing 'brel par 'byung ba,a'i rten cing 'brel par 'byung ba,1464,1496,813680,813713
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/109_dbu_ma_a.txt,25.2,po/ /rten cing 'brel bar 'byung ba l,po rten cing 'brel par 'byung ba l,1663,1699,812661,812695
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/110_dbu_ma_ki.txt,36.2,am/ chos thams cad rten cing 'brel bar 'byung ba,as chos thams cad rten cing 'brel bar 'byung ba,1543,1591,808502,808549
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/110_dbu_ma_ki.txt,33.6,ten las 'das pa'i lam la/ phyi nang rten cing 'brel par 'byung ba'i lam,"te de la bden pa'i lam dang /_rten cing 'brel par 
[\[300b.4\]]'byung ba'i lam",6402,6473,1227939,1228017
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/110_dbu_ma_ki.txt,28.799999999999997,ang ba/ rnal 'byor pa ting nge 'dzin la nyams,ang rnal 'byor pa ting nge 'dzin la snyoms,127,172,249454,249496
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/110_dbu_ma_ki.txt,28.199999999999992,ng sems bdag byin gyis brlabs nas/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun lta,ng /_shes rab dang /_thabs las skyes pa/_byang chub kyi phyogs kyi chos sum cu rtsa bdun la,2332,2430,694330,694421
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/110_dbu_ma_ki.txt,27.599999999999998,byang chub chen po/ /rten cing 'brel bar 'byung ba,byang chub sems dpa' rten cing 'brel par 'byung ba,1647,1697,158467,158517
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/110_dbu_ma_ki.txt,26.79999999999999,rnam par dag pa'i lam/ /ngo bo nyid kyi sku shin tu rnam par dag pa,rnam par dag pa ni chos nyid kyi sku/_ye shes rnam par dag pa,11051,11118,1293694,1293755
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/110_dbu_ma_ki.txt,26.4,mo shes rab kyi pha rol tu phyin ma la,mo/_shes rab kyi pha rol tu phyin pa lta,4230,4268,815361,815401
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/110_dbu_ma_ki.txt,26.39999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs kyi chos sum cu rtsa bdun,2367,2426,293439,293486
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/110_dbu_ma_ki.txt,25.999999999999996,rten cing 'brel par 'byung ba/ gzhan dbang,rten cing 'brel par 'byung ba dang /_byang,1467,1509,813758,813800
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/110_dbu_ma_ki.txt,25.0,rten cing 'brel par 'byung ba/ g,rten cing 'brel par 'byung ba g,1467,1499,1121597,1121628
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/110_dbu_ma_ki.txt,25.0,'phags pa'i lam yan lag brgyad,'phags pa'i lam yan lag brgyad,10180,10210,1101155,1101185
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/110_dbu_ma_ki.txt,25.0,'phags pa'i lam yan lag brgyad,'phags pa'i lam yan lag brgyad,10180,10210,943823,943853
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/110_dbu_ma_ki.txt,25.0,'phags pa'i lam yan lag brgyad,"'phags pa'i lam 
[\[187b.4\]]yan lag brgyad",10180,10210,755289,755332
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/111_dbu_ma_khi.txt,30.4,chen mo shes rab kyi pha rol tu phyin ma la s,chen po shes rab kyi pha rol tu phyin pa la s,4225,4270,480555,480600
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/111_dbu_ma_khi.txt,30.4,chen mo shes rab kyi pha rol tu phyin ma la s,chen po shes rab kyi pha rol tu phyin pa la s,4225,4270,478218,478263
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/111_dbu_ma_khi.txt,29.0,ang rten cing 'brel par 'byung ba'i,ang /_rten cing 'brel par 'byung ba'i,6434,6469,1119097,1119134
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/111_dbu_ma_khi.txt,28.799999999999997,ags 'phags pa'i lam yan lag brgyad ni/ rnam s,ang /_'phags pa'i lam yan lag brgyad pa rnams,10176,10221,1109232,1109277
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/111_dbu_ma_khi.txt,27.4,chen mo shes rab kyi pha rol tu phyin ma,chen po shes rab kyi pha rol tu phyin pa,4225,4265,687829,687869
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/111_dbu_ma_khi.txt,26.39999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs kyi chos sum cu rtsa bdun,2367,2426,1194868,1194915
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/111_dbu_ma_khi.txt,25.4,ags 'phags pa'i lam yan lag brgyad,"ang /_
[\[299a.4\]]'phags pa'i lam yan lag brgyad",10176,10210,1198515,1198564
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/111_dbu_ma_khi.txt,25.4,ldan byang chub sems dpa' la gsang b,ldan byang chub sems dpa' dag_/rang b,9488,9524,937094,937131
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/111_dbu_ma_khi.txt,25.4,ags 'phags pa'i lam yan lag brgyad,ang 'phags pa'i lam yan lag brgyad,10176,10210,609918,609952
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/111_dbu_ma_khi.txt,25.4,o/ /rten cing 'brel bar 'byung ba lng,o/_/rten cing 'brel bar 'byung ba dang,1664,1701,447931,447969
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/111_dbu_ma_khi.txt,25.0,o/ /rten cing 'brel bar 'byung ba,o/_rten cing 'brel bar 'byung ba,1664,1697,692089,692121
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/112_dbu_ma_gi.txt,26.599999999999998,ang rten cing 'brel par 'byung ba'i lam,ang /_rten cing 'brel bar 'byung ba la m,6434,6473,59270,59310
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/112_dbu_ma_gi.txt,26.2,nang rten cing 'brel par 'byung ba,na ni/_/rten cing 'brel par 'byung ba,6433,6467,867362,867399
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/112_dbu_ma_gi.txt,25.0,rten cing 'brel bar 'byung ba l,rten cing 'brel bar 'byung ba l,1562,1593,59276,59307
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/113_mdo_sde_ngi.txt,31.799999999999994,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs pa'i chos sum cu rtsa bdun,2367,2426,887898,887946
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/113_mdo_sde_ngi.txt,30.799999999999965,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun ltar lam bgrod na/ sgom pa mi 'chor ba'i rdzu 'phrul gyi rkang pa,byang chub kyi phyogs kyi chos sum cu rtsa bdun dang /_dran pa nye bar gzhag pa dang /_yang dag par spong ba dang /_rdzu 'phrul gyi rkang pa,2367,2492,215498,215638
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/113_mdo_sde_ngi.txt,29.400000000000002,a rnams ngo bo rang mtshan nyid do/ /'jig rten las 'das pa'i lam la,a rnams thog ma nyid du 'jig rten las 'das pa'i lam la,6359,6426,215161,215215
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/113_mdo_sde_ngi.txt,29.4,byang chub kyi phyogs dang mthun pa'i ch,byang chub kyi phyogs dang mthun pa ma ch,2367,2407,438252,438293
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/113_mdo_sde_ngi.txt,27.999999999999975,rten cing 'brel par 'byung ba/ gzhan dbang rten 'brel byang chub chen po'i lam/ chos thams cad rten cing 'brel bar 'byung ba,rten cing 'brel par 'byung ba zhes bya ba la sogs pa la rten cing 'brel par 'byung ba,1467,1591,97763,97848
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/113_mdo_sde_ngi.txt,27.399999999999995,a' rten cing 'brel par 'byung ba/ gzhan dbang,a'i rten cing 'brel par 'byung ba gang zag dang,1464,1509,224251,224298
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/113_mdo_sde_ngi.txt,27.0,ang rten cing 'brel par 'byung ba,ang /_rten cing 'brel par 'byung ba,6434,6467,215722,215757
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/113_mdo_sde_ngi.txt,26.79999999999999,s nas/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,s pa byang chub kyi phyogs kyi chos sum cu rtsa bdun,2360,2426,87586,87638
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/113_mdo_sde_ngi.txt,26.2,o shes rab kyi pha rol tu phyin ma la,o/_/shes rab kyi pha rol tu phyin pa la,4231,4268,465408,465447
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/113_mdo_sde_ngi.txt,26.0,s 'phags pa'i lam yan lag brgyad,"s 'phags pa'i lam yan 
[\[15b.6\]]lag brgyad",10178,10210,57053,57097
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/113_mdo_sde_ngi.txt,25.999999999999986,rten cing 'brel par 'byung ba/ gzhan dbang rten 'brel bya,"rten cing 'brel par 'byung ba 'di la zhes bya ba ni nang gi rten cing 
[\[50b.2\]]'brel ba",1467,1524,204690,204780
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/113_mdo_sde_ngi.txt,25.0,rten cing 'brel bar 'byung ba l,rten cing 'brel bar 'byung ba l,1562,1593,1010961,1010992
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/113_mdo_sde_ngi.txt,25.0,shes rab dang ye shes kyi dbang,shes rab dang ye shes kyi dbang,8906,8937,541430,541461
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/113_mdo_sde_ngi.txt,25.0,rten cing 'brel par 'byung ba/ g,rten cing 'brel par 'byung ba g,1467,1499,370747,370778
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/114_mdo_sde_ci.txt,33.19999999999993,rten cing 'brel par 'byung ba/ gzhan dbang rten 'brel byang chub chen po'i lam/ chos thams cad rten cing 'brel bar 'byung ba lo rgyus kyis tshad ma'o/ /kun gzhi rnam shes dag pa'i byang chub chen po/ /rten cing 'brel bar 'byung ba l,rten cing 'brel par [#]'byung ba ste/_de la mkhas pa ni rten cing 'brel par 'byung ba la mkhas pa'o/_/de ni 'di skad du rten cing 'brel par 'byung ba'i mtshan nyid phyin ci ma log par rtogs [#]pa ni rten cing 'brel par 'byung ba l,1467,1699,543714,543944
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/114_mdo_sde_ci.txt,29.39999999999999,brlabs nas/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,"b 
[\[167a.7\]]la brten nas byang chub kyi phyogs kyi chos sum cu rtsa bdun",2355,2426,681059,681134
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/114_mdo_sde_ci.txt,29.0,pa'i byang chub chen po/ /rten cing 'brel bar 'byung ba lng,par byang chub pa dang /_rten cing 'brel par 'byung ba mng,1642,1701,643615,643673
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/114_mdo_sde_ci.txt,29.0,rten cing 'brel par 'byung ba'i lam,rten cing 'brel par 'byung ba'i lam,6438,6473,94914,94949
poc/rDo rje tshig rkang.txt,corpus/derge-tengyur/114_mdo_sde_ci.txt,27.999999999999996,i chos gsung rab yan lag bcu gnyis la thogs,i chos gsung rab yan lag bcu gnyis dang /_rtogs,8409,8452,739277,739324
