file_a,file_b,score,text_a,text_b,start_a,end_a,start_b,end_b
poc/rDo rje tshig rkang.txt,corpus/003_'dul_ba_ga.txt,27.399999999999995,i rtags 'phags pa'i lam yan lag brgyad ni/ rnam shes br,i rtogs pa'i 'phags pa'i lam yan lag brgyad pa yin no zhes br,10172,10227,891419,891480
poc/rDo rje tshig rkang.txt,corpus/076_mdo_sde_AMH.txt,27.39999999999999,s/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,s byang chub kyi phyogs kyi chos sum cu rtsa bdun,2364,2426,453887,453936
poc/rDo rje tshig rkang.txt,corpus/030_khri_brgyad_kha.txt,27.39999999999999,s/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,s/_byang chub kyi phyogs kyi chos sum cu rtsa bdun,2364,2426,154754,154804
poc/rDo rje tshig rkang.txt,corpus/087_rgyud_'bum_da.txt,27.39999999999999,al ldan byang chub sems dpa' la gsang ba sgrogs pa mth,a/_/blo ldan byang chub sems dpa' dang /_/sangs rgyas dam tsh,9485,9539,154489,154550
poc/rDo rje tshig rkang.txt,corpus/063_mdo_sde_dza.txt,27.39999999999999,s/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,s byang chub kyi phyogs kyi chos sum cu rtsa bdun,2364,2426,760923,760972
poc/rDo rje tshig rkang.txt,corpus/053_mdo_sde_ta.txt,27.399999999999988,rten cing 'brel par 'byung ba'i lam gyis sprul sku rang bzhin,rten cing 'brel par 'byung ba bcu gnyis ni sangs rgyas kyi rang bzhin,6438,6499,684517,684586
poc/rDo rje tshig rkang.txt,corpus/103_dkar_chag.txt,27.2,ang rten cing 'brel par 'byung ba'i,"ang /
[\[147a.5\]]rten cing 'brel bar 'byung ba'i",6434,6469,521810,521859
poc/rDo rje tshig rkang.txt,corpus/023_'bum_tha.txt,27.2,ba'i dran pa nye bar gzhag pa bzhi ni,ba'o/_/dran pa nye bar gzhag pa bzhi ni,5257,5294,862201,862240
poc/rDo rje tshig rkang.txt,corpus/066_mdo_sde_za.txt,27.2,ang rten cing 'brel par 'byung ba'i,a ni rten cing 'brel par 'byung ba'i,6434,6469,55093,55129
poc/rDo rje tshig rkang.txt,corpus/050_mdo_sde_cha.txt,27.2,ang rten cing 'brel par 'byung ba'i,ang /_rten cing 'brel bar 'byung ba'i,6434,6469,924103,924140
poc/rDo rje tshig rkang.txt,corpus/089_rgyud_'bum_pa.txt,27.2,mo shes rab kyi pha rol tu phyin ma la,ma shes rab kyi pha rol tu phyin ma la,4230,4268,58162,58200
poc/rDo rje tshig rkang.txt,corpus/033_brgyad_stong_pa.txt,27.2,ang rten cing 'brel par 'byung ba'i,ang rten cing 'brel bar 'byung ba'i,6434,6469,738823,738858
poc/rDo rje tshig rkang.txt,corpus/017_'bum_nga.txt,27.2,ang rten cing 'brel par 'byung ba'i,"ang /_rten cing 
[\[351b\]]
[\[351b.1\]]'brel bar 'byung ba'i",6434,6469,1528584,1528645
poc/rDo rje tshig rkang.txt,corpus/087_rgyud_'bum_da.txt,27.2,mo shes rab kyi pha rol tu phyin ma la,ma shes rab kyi pha rol tu phyin ma la,4230,4268,1122511,1122549
poc/rDo rje tshig rkang.txt,corpus/025_'bum_na.txt,27.2,a'i rdzu 'phrul gyi rkang pa bzhi ni,a'o/_/rdzu 'phrul gyi rkang pa bzhi ni,2464,2500,834899,834937
poc/rDo rje tshig rkang.txt,corpus/080_rgyud_'bum_nga.txt,27.2,mo shes rab kyi pha rol tu phyin ma la,ma shes rab kyi pha rol tu phyin ma la,4230,4268,1177566,1177604
poc/rDo rje tshig rkang.txt,corpus/032_khri_pa_nga.txt,27.2,o shes rab kyi pha rol tu phyin ma la s,o shes rab kyi pha rol tu phyin pa las,4231,4270,1156128,1156166
poc/rDo rje tshig rkang.txt,corpus/032_khri_pa_nga.txt,27.2,nang rten cing 'brel par 'byung ba,n yang rten cing 'brel par 'byung ba,6433,6467,674474,674510
poc/rDo rje tshig rkang.txt,corpus/088_rgyud_'bum_na.txt,27.2,mo shes rab kyi pha rol tu phyin ma la,ma shes rab kyi pha rol tu phyin ma la,4230,4268,941373,941411
poc/rDo rje tshig rkang.txt,corpus/034_shes_rab_sna_tshogs.txt,27.2,mo shes rab kyi pha rol tu phyin ma la,ma shes rab kyi pha rol tu phyin ma la,4230,4268,676689,676727
poc/rDo rje tshig rkang.txt,corpus/060_mdo_sde_ma.txt,27.2,ang rten cing 'brel par 'byung ba',ang /_rten cing 'brel par 'byung bar ',6434,6468,931869,931907
poc/rDo rje tshig rkang.txt,corpus/102_dri_med_'od_shrI.txt,27.2,a'i rdzu 'phrul gyi rkang pa bzhi ni,a'o/_/rdzu 'phrul gyi rkang pa bzhi ni,2464,2500,1867622,1867660
poc/rDo rje tshig rkang.txt,corpus/076_mdo_sde_AMH.txt,27.2,ang rten cing 'brel par 'byung ba'i,ang rten cing 'brel par 'byung ba yi,6434,6469,332400,332436
poc/rDo rje tshig rkang.txt,corpus/027_nyi_khri_kha.txt,27.2,ang rten cing 'brel par 'byung ba'i,"ang /_rten cing 'brel bar 
[\[374a.6\]]'byung ba'i",6434,6469,1409743,1409793
poc/rDo rje tshig rkang.txt,corpus/049_mdo_sde_ca.txt,27.199999999999996,nang rten cing 'brel par 'byung ba'i la,nang gi rten cing 'brel par 'byung ba ni 'di lta,6433,6472,341829,341877
poc/rDo rje tshig rkang.txt,corpus/036_phal_chen_kha.txt,27.199999999999996,rten cing 'brel par 'byung ba'i lam gyis s,rten cing 'brel par 'byung ba'i tshul gyis s,6438,6480,1308253,1308297
poc/rDo rje tshig rkang.txt,corpus/004_'dul_ba_nga.txt,27.199999999999996,ba'i rdzu 'phrul gyi rkang pa bzhi ni/ las kyi,"ba/_rdzu 
[\[216a.6\]]'phrul gyi rkang pa bzhi'i zhabs kyi",2463,2509,848288,848346
poc/rDo rje tshig rkang.txt,corpus/063_mdo_sde_dza.txt,27.199999999999992,labs nas/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,lags so/_/byang chub kyi phyogs kyi chos sum cu rtsa bdun,2357,2426,1143687,1143744
poc/rDo rje tshig rkang.txt,corpus/079_rgyud_'bum_ga.txt,27.199999999999992,a'i dran pa nye bar gzhag pa bzhi ni/ yul 'gags pas rang,a'o/_/dran pa nye bar gzhag pa bzhi dang /_yang dag par spang,5258,5314,287520,287581
poc/rDo rje tshig rkang.txt,corpus/033_brgyad_stong_pa.txt,27.199999999999992,shes rab kyi pha rol tu phyin ma la sogs kyi pho brang du th,shes rab kyi pha rol tu phyin pa la rtogs par khong du ch,4233,4293,1073200,1073257
poc/rDo rje tshig rkang.txt,corpus/025_'bum_na.txt,27.19999999999999,a' rten cing 'brel par 'byung ba/ gzhan dbang rten 'brel,"a 'am/_rten cing 'brel par 'byung ba 
[\[227a.3\]]zhes bya ba 'am rten cing 'brel",1464,1520,869629,869710
poc/rDo rje tshig rkang.txt,corpus/028_nyi_khri_ga.txt,27.19999999999999,a' rten cing 'brel par 'byung ba/ gzhan dbang rten 'brel,a 'am/_rten cing 'brel par 'byung ba zhes bya ba 'am/_rten cing 'brel,1464,1520,1046532,1046601
poc/rDo rje tshig rkang.txt,corpus/039_dkon_brtsegs_ka.txt,27.19999999999999,ang rten cing 'brel par 'byung ba'i lam gyis sprul sku rang bzhin,ad ni rten cing 'brel par 'byung ba'o zhes chos rnams kyi rang bzhin,6434,6499,276384,276452
poc/rDo rje tshig rkang.txt,corpus/058_mdo_sde_pha.txt,27.0,rten cing 'brel par 'byung ba'i l,rten cing 'brel par 'byung ba'i l,6438,6471,66874,66907
poc/rDo rje tshig rkang.txt,corpus/022_'bum_ta.txt,27.0,yid kyi rtags 'phags pa'i lam yan lag brgyad,yod kyis 'phags pa'i lam yan lag brgyad,10166,10210,850347,850386
poc/rDo rje tshig rkang.txt,corpus/055_mdo_sde_da.txt,27.0,ang rten cing 'brel par 'byung ba,ang rten cing 'brel par 'byung ba,6434,6467,740798,740831
poc/rDo rje tshig rkang.txt,corpus/036_phal_chen_kha.txt,27.0,ang rten cing 'brel par 'byung ba,ang rten cing 'brel par 'byung ba,6434,6467,913841,913874
poc/rDo rje tshig rkang.txt,corpus/089_rgyud_'bum_pa.txt,27.0,ang rten cing 'brel par 'byung ba,ang /_rten cing 'brel par 'byung ba,6434,6467,62302,62337
poc/rDo rje tshig rkang.txt,corpus/043_dkon_brtsegs_ca.txt,27.0,a'i rdzu 'phrul gyi rkang pa bzhi,a'i rdzu 'phrul gyi rkang pa bzhi,2464,2497,624755,624788
poc/rDo rje tshig rkang.txt,corpus/015_'bum_kha.txt,27.0,gs 'phags pa'i lam yan lag brgyad,gs/_'phags pa'i lam yan lag brgyad,10177,10210,126305,126339
poc/rDo rje tshig rkang.txt,corpus/042_dkon_brtsegs_nga.txt,27.0,ang rten cing 'brel par 'byung ba,ang /_rten cing 'brel par 'byung ba,6434,6467,335249,335284
poc/rDo rje tshig rkang.txt,corpus/066_mdo_sde_za.txt,27.0,ang rten cing 'brel par 'byung ba,ang /_rten cing 'brel par 'byung ba,6434,6467,142445,142480
poc/rDo rje tshig rkang.txt,corpus/069_mdo_sde_ra.txt,27.0,ang rten cing 'brel par 'byung ba,ang rten cing 'brel par 'byung ba,6434,6467,988844,988877
poc/rDo rje tshig rkang.txt,corpus/076_mdo_sde_AMH.txt,27.0,ang rten cing 'brel par 'byung ba,ang /_rten cing 'brel par 'byung ba,6434,6467,905637,905672
poc/rDo rje tshig rkang.txt,corpus/035_phal_chen_ka.txt,27.0,ang rten cing 'brel par 'byung ba,ang /_rten cing 'brel par 'byung ba,6434,6467,1259388,1259423
poc/rDo rje tshig rkang.txt,corpus/058_mdo_sde_pha.txt,27.0,a'i rdzu 'phrul gyi rkang pa bzhi,a'i rdzu 'phrul gyi rkang pa bzhi,2464,2497,569691,569724
poc/rDo rje tshig rkang.txt,corpus/046_mdo_sde_kha.txt,27.0,ang rten cing 'brel par 'byung ba,ang /_rten cing 'brel par 'byung ba,6434,6467,1018253,1018288
poc/rDo rje tshig rkang.txt,corpus/063_mdo_sde_dza.txt,27.0,g rten cing 'brel par 'byung ba'i,"g_/rten 
[\[191b\]]
[\[191b.1\]]cing 'brel par 'byung ba'i",6436,6469,757742,757800
poc/rDo rje tshig rkang.txt,corpus/019_'bum_cha.txt,27.0,ang rten cing 'brel par 'byung ba,ang /_rten cing 'brel par 'byung ba,6434,6467,491132,491167
poc/rDo rje tshig rkang.txt,corpus/083_rgyud_'bum_ja.txt,27.0,rten cing 'brel par 'byung ba'i l,rten cing 'brel par 'byung ba'i l,6438,6471,909084,909117
poc/rDo rje tshig rkang.txt,corpus/025_'bum_na.txt,27.0,ba'i dran pa nye bar gzhag pa bzhi,ba'i dran pa nye bar gzhag pa bzhi,5257,5291,824175,824209
poc/rDo rje tshig rkang.txt,corpus/099_rnying_rgyud_ga.txt,27.0,s kyi dbyings/ /byang chub sems kyi,s kyi dbyings/_/byang chub sems kyi,10726,10761,203420,203455
poc/rDo rje tshig rkang.txt,corpus/095_rgyud_'bum_dza.txt,27.0,ang rten cing 'brel par 'byung ba,ang /_/rten cing 'brel par 'byung ba,6434,6467,772871,772907
poc/rDo rje tshig rkang.txt,corpus/083_rgyud_'bum_ja.txt,27.0,rten cing 'brel par 'byung ba'i l,rten cing 'brel par 'byung ba'i l,6438,6471,1265037,1265070
poc/rDo rje tshig rkang.txt,corpus/062_mdo_sde_tsha.txt,27.0,ang rten cing 'brel par 'byung ba,ang /_rten cing 'brel par 'byung ba,6434,6467,123063,123098
poc/rDo rje tshig rkang.txt,corpus/055_mdo_sde_da.txt,27.0,ang rten cing 'brel par 'byung ba,ang rten cing 'brel par 'byung ba,6434,6467,839279,839312
poc/rDo rje tshig rkang.txt,corpus/102_dri_med_'od_shrI.txt,27.0,mo shes rab kyi pha rol tu phyin ma,mo shes rab kyi pha rol tu phyin ma,4230,4265,1368650,1368685
poc/rDo rje tshig rkang.txt,corpus/061_mdo_sde_tsa.txt,27.0,ang rten cing 'brel par 'byung ba,ang /_rten cing 'brel par 'byung ba,6434,6467,867393,867428
poc/rDo rje tshig rkang.txt,corpus/029_khri_brgyad_ka.txt,27.0,ang rten cing 'brel par 'byung ba,ang /_rten cing 'brel par 'byung ba,6434,6467,920059,920094
poc/rDo rje tshig rkang.txt,corpus/090_rgyud_'bum_pha.txt,27.0,ang rten cing 'brel par 'byung ba,ang /_rten cing 'brel par 'byung ba,6434,6467,290983,291018
poc/rDo rje tshig rkang.txt,corpus/056_mdo_sde_na.txt,27.0,ang rten cing 'brel par 'byung ba,ang /_rten cing 'brel par 'byung ba,6434,6467,711816,711851
poc/rDo rje tshig rkang.txt,corpus/003_'dul_ba_ga.txt,27.0,i mtha' rten cing 'brel par 'byung ba/ g,"i mthun pa'i rten 
[\[227b.3\]]cing 'brel par 'byung ba 'g",1459,1499,893360,893418
poc/rDo rje tshig rkang.txt,corpus/029_khri_brgyad_ka.txt,26.999999999999996,en mo shes rab kyi pha rol tu phyin ma la sogs,e ni/_shes rab kyi pha rol tu phyin pa las nges,4227,4273,1121337,1121384
poc/rDo rje tshig rkang.txt,corpus/025_'bum_na.txt,26.999999999999993,rnam par dag pa'i lam/ /ngo bo nyid kyi sku shin tu rnam par dag pa,rnam par dag pa'i thugs mnga' ba ste/_sku shin tu rnam par dag pa,11051,11118,195870,195935
poc/rDo rje tshig rkang.txt,corpus/031_khri_brgyad_ga.txt,26.999999999999975,ad rten cing 'brel bar 'byung ba lo rgyus kyis tshad ma'o/ /kun gzhi rnam shes dag pa'i byang chub chen po/ /rten cing 'brel bar 'byung ba lnga,a/_rten cing 'brel bar 'byung ba ni skye ba med par rab tu shes so/_/de bzhin du rten cing 'brel bar 'byung ba 'ga,1559,1702,375878,375992
poc/rDo rje tshig rkang.txt,corpus/067_mdo_sde_'a.txt,26.8,phyi nang rten cing 'brel par 'byung ba'i,phyir rten cing 'brel par 'byung ba'i,6428,6469,751441,751478
poc/rDo rje tshig rkang.txt,corpus/086_rgyud_'bum_tha.txt,26.8,bdag byin gyis brlabs nas/ byang chub,bdag nyid byin gyis brlabs nas byang chub,2340,2377,168117,168158
poc/rDo rje tshig rkang.txt,corpus/025_'bum_na.txt,26.8,nang rten cing 'brel par 'byung ba'i la,nams ni rten cing 'brel par 'byung ba'i ya,6433,6472,196810,196852
poc/rDo rje tshig rkang.txt,corpus/035_phal_chen_ka.txt,26.8,phyi nang rten cing 'brel par 'byung ba'i,pa yin/_rten cing 'brel par 'byung ba'i,6428,6469,1103426,1103465
poc/rDo rje tshig rkang.txt,corpus/100_gzungs_'dus_e.txt,26.799999999999997,ams cad rten cing 'brel bar 'byung ba lo rgyus kyi,ams dang /_rten cing 'brel bar 'byung ba ste/_rigs kyi,1554,1604,90070,90124
poc/rDo rje tshig rkang.txt,corpus/079_rgyud_'bum_ga.txt,26.799999999999994,ste/ sa chen dga' zhing rangs la mgu/ /de rnam pa drug tu g.yo/ /bdud gnas su,ste/_sa 'di dag dga' zhing mgu la rangs pas rnam pa drug tu g.yos nas bdud kyi gnas su,10261,10338,577078,577164
poc/rDo rje tshig rkang.txt,corpus/049_mdo_sde_ca.txt,26.79999999999999,as/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun lt,ag byang chub kyi phyogs kyi chos sum cu rtsa bdun t,2363,2429,957039,957091
poc/rDo rje tshig rkang.txt,corpus/046_mdo_sde_kha.txt,26.79999999999999,nas/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,n pa/_byang chub kyi phyogs kyi chos sum cu rtsa bdun,2362,2426,19995,20048
poc/rDo rje tshig rkang.txt,corpus/082_rgyud_'bum_cha.txt,26.79999999999999,nas/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,n pa/_byang chub kyi phyogs kyi chos sum cu rtsa bdun,2362,2426,399515,399568
poc/rDo rje tshig rkang.txt,corpus/014_'bum_ka.txt,26.79999999999999,as/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun lt,a/_byang chub kyi phyogs kyi chos sum cu rtsa bdun t,2363,2429,630004,630056
poc/rDo rje tshig rkang.txt,corpus/072_mdo_sde_sa.txt,26.79999999999999,as/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,a ste/_byang chub kyi phyogs kyi chos sum cu rtsa bdun,2363,2426,1038291,1038345
poc/rDo rje tshig rkang.txt,corpus/022_'bum_ta.txt,26.79999999999999,as/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,as so/_/byang chub kyi phyogs kyi chos sum cu rtsa bdun,2363,2426,474666,474721
poc/rDo rje tshig rkang.txt,corpus/041_dkon_brtsegs_ga.txt,26.79999999999999,s brlabs nas/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,s bya ba ni gang byang chub kyi phyogs kyi chos sum cu rtsa bdun,2353,2426,679230,679294
poc/rDo rje tshig rkang.txt,corpus/050_mdo_sde_cha.txt,26.79999999999999,s nas/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,s par byang chub kyi phyogs kyi chos sum cu rtsa bdun,2360,2426,559443,559496
poc/rDo rje tshig rkang.txt,corpus/077_rgyud_'bum_ka.txt,26.79999999999999,as/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun lt,a byang chub kyi phyogs kyi chos sum cu rtsa bdun t,2363,2429,1039602,1039653
poc/rDo rje tshig rkang.txt,corpus/064_mdo_sde_wa.txt,26.79999999999999,as/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,a ste/_byang chub kyi phyogs kyi chos sum cu rtsa bdun,2363,2426,82526,82580
poc/rDo rje tshig rkang.txt,corpus/062_mdo_sde_tsha.txt,26.79999999999995,dan byang chub sems dpa' la gsang ba sgrogs pa mthong / phyag rgya ma'i dngas ma'i dngas ma mthong na mngon shes la thogs pa med/ rtsa yig rnams su dngas ma 'drongs na rdzu 'phrul,dang /_byang chub sems dpa' mngon par grags pas mngon par grags pa/_gzungs thob pa/_spobs pa thogs pa med pa/_gnyis su med pa'i chos 'chad pa/_rdzu 'phrul,9489,9668,361737,361891
poc/rDo rje tshig rkang.txt,corpus/026_nyi_khri_ka.txt,26.6,hams cad rten cing 'brel bar 'byung ba,hams dang /_rten cing 'brel bar 'byung ba,1553,1591,528124,528165
poc/rDo rje tshig rkang.txt,corpus/070_mdo_sde_la.txt,26.6,ang rten cing 'brel par 'byung ba'i,ang gis rten cing 'brel par 'byung ba'i,6434,6469,247537,247576
poc/rDo rje tshig rkang.txt,corpus/074_mdo_sde_a.txt,26.6,i nang rten cing 'brel par 'byung ba,i nang nas rten cing 'brel par 'byung ba,6431,6467,549675,549715
poc/rDo rje tshig rkang.txt,corpus/089_rgyud_'bum_pa.txt,26.599999999999998,ang rten cing 'brel par 'byung ba'i lam,ang /_rten cing 'brel bar 'byung ba la m,6434,6473,728664,728704
poc/rDo rje tshig rkang.txt,corpus/082_rgyud_'bum_cha.txt,26.599999999999998,spyi dang rang gi mtshan nyid la thogs,spyi dang rang gi mtshan nyid las/_/chos,8299,8337,922737,922777
poc/rDo rje tshig rkang.txt,corpus/056_mdo_sde_na.txt,26.599999999999998,ang rten cing 'brel par 'byung ba'i lam,"ang /_rten cing 'brel bar 
[\[82a.7\]]'byung ba la m",6434,6473,321899,321951
poc/rDo rje tshig rkang.txt,corpus/002_'dul_ba_kha.txt,26.599999999999998,ang rten cing 'brel par 'byung ba'i lam,ang /_rten cing 'brel bar 'byung ba la m,6434,6473,571424,571464
poc/rDo rje tshig rkang.txt,corpus/024_'bum_da.txt,26.599999999999998,nang rten cing 'brel par 'byung ba'i la,na rten cing 'brel par 'byung ba'i ya,6433,6472,56761,56798
poc/rDo rje tshig rkang.txt,corpus/091_rgyud_'bum_ba.txt,26.599999999999998,n mo shes rab kyi pha rol tu phyin ma la,n mo shes rab kyi pha rol tu phyin pa bkla,4228,4268,734275,734317
poc/rDo rje tshig rkang.txt,corpus/011_'dul_ba_da.txt,26.599999999999998,ang rten cing 'brel par 'byung ba'i lam,ang /_rten cing 'brel bar 'byung ba la m,6434,6473,770406,770446
poc/rDo rje tshig rkang.txt,corpus/004_'dul_ba_nga.txt,26.599999999999998,'das pa'i lam la/ phyi nang rten cing 'brel par 'byung ba'i la,'das par mdzad cing rten cing 'brel bar 'byung ba'i ya,6410,6472,143795,143849
poc/rDo rje tshig rkang.txt,corpus/103_dkar_chag.txt,26.599999999999998,shes rab kyi pha rol tu phyin ma la sogs,shes rab kyi pha rol tu phyin pa las nges,4233,4273,52420,52461
poc/rDo rje tshig rkang.txt,corpus/013_'dul_ba_pa.txt,26.599999999999998,ang rten cing 'brel par 'byung ba'i lam,ang /_rten cing 'brel bar 'byung ba la m,6434,6473,1092458,1092498
poc/rDo rje tshig rkang.txt,corpus/001_'dul_ba_ka.txt,26.599999999999998,ang rten cing 'brel par 'byung ba'i lam,ang /_rten cing 'brel bar 'byung ba la m,6434,6473,238989,239029
poc/rDo rje tshig rkang.txt,corpus/016_'bum_ga.txt,26.599999999999998,ang rten cing 'brel par 'byung ba'i lam,ang /_rten cing 'brel bar 'byung ba la m,6434,6473,803096,803136
poc/rDo rje tshig rkang.txt,corpus/030_khri_brgyad_kha.txt,26.599999999999998,ng rten cing 'brel par 'byung ba'i la,ng ba rten cing 'brel par 'byung ba'i ya,6435,6472,540963,541003
poc/rDo rje tshig rkang.txt,corpus/089_rgyud_'bum_pa.txt,26.599999999999994,ags/ byang chub kyi yan lag bdun ni/ rtsa rin po che,"ang /_byang chub kyi yan lag 
[\[16b.6\]]bdun gyi rin po che",6630,6682,60675,60735
poc/rDo rje tshig rkang.txt,corpus/050_mdo_sde_cha.txt,26.59999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun lt,byang chub kyi phyogs kyi chos sum cu rtsa bdun rt,2367,2429,538940,538990
poc/rDo rje tshig rkang.txt,corpus/059_mdo_sde_ba.txt,26.59999999999999,as/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,ar byang chub kyi phyogs kyi chos sum cu rtsa bdun,2363,2426,270147,270197
poc/rDo rje tshig rkang.txt,corpus/102_dri_med_'od_shrI.txt,26.59999999999999,as/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,ar byang chub kyi phyogs kyi chos sum cu rtsa bdun,2363,2426,1381844,1381894
poc/rDo rje tshig rkang.txt,corpus/027_nyi_khri_kha.txt,26.59999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun lt,byang chub kyi phyogs kyi chos sum cu rtsa bdun gt,2367,2429,863259,863309
poc/rDo rje tshig rkang.txt,corpus/076_mdo_sde_AMH.txt,26.59999999999999,as/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,a/_byang chub kyi phyogs kyi chos sum cu rtsa bdun,2363,2426,451986,452036
poc/rDo rje tshig rkang.txt,corpus/043_dkon_brtsegs_ca.txt,26.59999999999999,as/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,ar byang chub kyi phyogs kyi chos sum cu rtsa bdun,2363,2426,1086353,1086403
poc/rDo rje tshig rkang.txt,corpus/074_mdo_sde_a.txt,26.59999999999999,as/ byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,ar byang chub kyi phyogs kyi chos sum cu rtsa bdun,2363,2426,376070,376120
poc/rDo rje tshig rkang.txt,corpus/058_mdo_sde_pha.txt,26.59999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun lt,byang chub kyi phyogs kyi chos sum cu rtsa bdun t,2367,2429,485942,485991
poc/rDo rje tshig rkang.txt,corpus/041_dkon_brtsegs_ga.txt,26.599999999999987,rten cing 'brel par 'byung ba/ gzhan dbang rten 'brel byang chub,rten cing 'brel bar 'byung ba la mkhas pa gang zhe na/_'di ltar byang chub,1467,1531,744014,744088
poc/rDo rje tshig rkang.txt,corpus/051_mdo_sde_ja.txt,26.599999999999987,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun ltar lam bgr,byang chub kyi phyogs kyi chos sum cu rtsa bdun po dag la br,2367,2439,659258,659318
poc/rDo rje tshig rkang.txt,corpus/016_'bum_ga.txt,26.400000000000002,s po'i mtha' rten cing 'brel par 'byung ba,sgo'i mtshan nyid/_rten cing 'brel par 'byung ba,1454,1496,669375,669423
poc/rDo rje tshig rkang.txt,corpus/060_mdo_sde_ma.txt,26.400000000000002,rnam shes dag pa'i byang chub chen po/ /rten cing 'brel bar 'byung ba l,rnam par dag pa'i dbyangs dang ldan pa/_chos zab mo rten cing 'brel bar 'byung ba l,1628,1699,683580,683663
poc/rDo rje tshig rkang.txt,corpus/031_khri_brgyad_ga.txt,26.4,ng rten cing 'brel par 'byung ba'i la,ni rten cing 'brel par 'byung ba'i ya,6435,6472,817872,817909
poc/rDo rje tshig rkang.txt,corpus/029_khri_brgyad_ka.txt,26.4,nang rten cing 'brel par 'byung ba'i,nams rten cing 'brel par 'byung ba'i,6433,6469,571338,571374
poc/rDo rje tshig rkang.txt,corpus/086_rgyud_'bum_tha.txt,26.4,rten cing 'brel bar 'byung ba lo rgyu,rten cing 'brel bar 'byung ba'i rgyu,1562,1599,865297,865333
poc/rDo rje tshig rkang.txt,corpus/023_'bum_tha.txt,26.4,ng rten cing 'brel par 'byung ba'i la,ng rten cing 'brel par 'byung ba la,6435,6472,1376084,1376119
poc/rDo rje tshig rkang.txt,corpus/049_mdo_sde_ca.txt,26.4,nang rten cing 'brel par 'byung ba'i,na/_rten cing 'brel par 'byung ba'i,6433,6469,59387,59422
poc/rDo rje tshig rkang.txt,corpus/023_'bum_tha.txt,26.4,ba'i yang dag par spong ba bzhi ni/ spr,ba'o/_/yang dag par spong ba bzhi ni sgr,5584,5623,862711,862751
poc/rDo rje tshig rkang.txt,corpus/011_'dul_ba_da.txt,26.4,ang rten cing 'brel par 'byung ba'i,ang /_rten cing 'brel bar 'byung ba 'ji,6434,6469,1038108,1038147
poc/rDo rje tshig rkang.txt,corpus/060_mdo_sde_ma.txt,26.4,mtshan nyid do/ /'jig rten las 'das pa',mtshan nyid ni 'jig rten las 'das pa',6379,6418,260537,260574
poc/rDo rje tshig rkang.txt,corpus/027_nyi_khri_kha.txt,26.4,ags 'phags pa'i lam yan lag brgyad,ag gis 'phags pa'i lam yan lag brgyad,10176,10210,1252969,1253006
poc/rDo rje tshig rkang.txt,corpus/033_brgyad_stong_pa.txt,26.4,ng rten cing 'brel par 'byung ba'i la,ng rten cing 'brel par 'byung ba la,6435,6472,1024258,1024293
poc/rDo rje tshig rkang.txt,corpus/032_khri_pa_nga.txt,26.4,ags 'phags pa'i lam yan lag brgyad,a bgos/_'phags pa'i lam yan lag brgyad,10176,10210,20402,20440
poc/rDo rje tshig rkang.txt,corpus/070_mdo_sde_la.txt,26.4,ams cad rten cing 'brel bar 'byung ba,ams las rten cing 'brel bar 'byung ba,1554,1591,408154,408191
poc/rDo rje tshig rkang.txt,corpus/079_rgyud_'bum_ga.txt,26.4,spyi dang rang gi mtshan nyid la tho,"spyi dang rang gi mtshan 
[\[228b.3\]]nyid la/_/'pho",8299,8335,850113,850165
poc/rDo rje tshig rkang.txt,corpus/016_'bum_ga.txt,26.4,ags 'phags pa'i lam yan lag brgyad,"a gnas/_'phags pa'i lam yan 
[\[67a.3\]]lag brgyad",10176,10210,271476,271526
poc/rDo rje tshig rkang.txt,corpus/071_mdo_sde_sha.txt,26.4,rten cing 'brel par 'byung ba'i lam,rten cing 'brel par 'byung ba'i gtam,6438,6473,1021222,1021258
